week_date,target_week,fuel,h,input_status,outcome_known,price_now,actual_price,pred_naive,pred_adl,pred_adl_ecm,err_naive,err_adl,err_adl_ecm
2023-12-15,2024-01-05,Diesel,3,final,True,207.6023,207.5846,207.6023,204.8724,202.9153,0.0178,-2.7121,-4.6692
2023-12-22,2023-12-29,Diesel,1,final,True,205.7797,205.3613,205.7797,204.6064,204.7223,0.4184,-0.7549,-0.639
2023-12-22,2024-01-05,Diesel,2,final,True,205.7797,207.5846,205.7797,204.0314,204.1144,-1.8048,-3.5532,-3.4702
2023-12-22,2024-01-12,Diesel,3,final,True,205.7797,207.112,205.7797,203.9764,203.9522,-1.3322,-3.1356,-3.1598
2023-12-29,2024-01-05,Diesel,1,final,True,205.3613,207.5846,205.3613,204.5726,204.7,-2.2233,-3.0119,-2.8846
2023-12-29,2024-01-12,Diesel,2,final,True,205.3613,207.112,205.3613,204.4101,204.5659,-1.7507,-2.7019,-2.5461
2023-12-29,2024-01-19,Diesel,3,final,True,205.3613,206.7037,205.3613,204.4669,204.605,-1.3424,-2.2368,-2.0987
2024-01-05,2024-01-12,Diesel,1,final,True,207.5846,207.112,207.5846,207.7629,207.6743,0.4726,0.6509,0.5624
2024-01-05,2024-01-19,Diesel,2,final,True,207.5846,206.7037,207.5846,207.9939,207.8087,0.8809,1.2902,1.1051
2024-01-05,2024-01-26,Diesel,3,final,True,207.5846,207.9188,207.5846,208.1028,207.8107,-0.3342,0.1841,-0.1081
2024-01-12,2024-01-19,Diesel,1,final,True,207.112,206.7037,207.112,207.9759,207.5683,0.4083,1.2722,0.8646
2024-01-12,2024-01-26,Diesel,2,final,True,207.112,207.9188,207.112,208.4065,207.6529,-0.8068,0.4878,-0.2658
2024-01-12,2024-02-02,Diesel,3,final,True,207.112,210.9281,207.112,208.7369,207.6776,-3.8161,-2.1912,-3.2505
2024-01-19,2024-01-26,Diesel,1,final,True,206.7037,207.9188,206.7037,208.841,208.2507,-1.2151,0.9223,0.332
2024-01-19,2024-02-02,Diesel,2,final,True,206.7037,210.9281,206.7037,210.0375,209.0928,-4.2244,-0.8906,-1.8352
2024-01-19,2024-02-09,Diesel,3,final,True,206.7037,213.4587,206.7037,210.7991,209.6223,-6.755,-2.6596,-3.8363
2024-01-26,2024-02-02,Diesel,1,final,True,207.9188,210.9281,207.9188,211.0879,210.8289,-3.0093,0.1598,-0.0992
2024-01-26,2024-02-09,Diesel,2,final,True,207.9188,213.4587,207.9188,212.8528,212.684,-5.5399,-0.6059,-0.7747
2024-01-26,2024-02-16,Diesel,3,final,True,207.9188,215.5128,207.9188,213.8914,214.0005,-7.594,-1.6214,-1.5123
2024-02-02,2024-02-09,Diesel,1,final,True,210.9281,213.4587,210.9281,214.1708,214.4351,-2.5306,0.7121,0.9764
2024-02-02,2024-02-16,Diesel,2,final,True,210.9281,215.5128,210.9281,215.9615,216.8474,-4.5847,0.4486,1.3346
2024-02-02,2024-02-23,Diesel,3,final,True,210.9281,217.3647,210.9281,216.9068,218.6137,-6.4366,-0.4579,1.249
2024-02-09,2024-02-16,Diesel,1,final,True,213.4587,215.5128,213.4587,215.3628,216.1434,-2.0541,-0.15,0.6306
2024-02-09,2024-02-23,Diesel,2,final,True,213.4587,217.3647,213.4587,216.3656,218.1393,-3.906,-0.9991,0.7746
2024-02-09,2024-03-01,Diesel,3,final,True,213.4587,217.6031,213.4587,216.6987,219.5855,-4.1444,-0.9045,1.9823
2024-02-16,2024-02-23,Diesel,1,final,True,215.5128,217.3647,215.5128,217.0745,217.6673,-1.8519,-0.2902,0.3026
2024-02-16,2024-03-01,Diesel,2,final,True,215.5128,217.6031,215.5128,217.6929,219.0625,-2.0903,0.0898,1.4594
2024-02-16,2024-03-08,Diesel,3,final,True,215.5128,217.3401,215.5128,217.8666,220.1063,-1.8273,0.5265,2.7662
2024-02-23,2024-03-01,Diesel,1,final,True,217.3647,217.6031,217.3647,216.0137,217.1108,-0.2384,-1.5894,-0.4923
2024-02-23,2024-03-08,Diesel,2,final,True,217.3647,217.3401,217.3647,215.1877,217.2495,0.0246,-2.1524,-0.0906
2024-02-23,2024-03-15,Diesel,3,final,True,217.3647,216.6426,217.3647,214.5882,217.5531,0.7221,-2.0544,0.9105
2024-03-01,2024-03-08,Diesel,1,final,True,217.6031,217.3401,217.6031,216.3626,216.6056,0.263,-0.9775,-0.7345
2024-03-01,2024-03-15,Diesel,2,final,True,217.6031,216.6426,217.6031,215.5543,215.9301,0.9606,-1.0883,-0.7124
2024-03-01,2024-03-22,Diesel,3,final,True,217.6031,216.1506,217.6031,215.0654,215.5014,1.4525,-1.0852,-0.6492
2024-03-08,2024-03-15,Diesel,1,final,True,217.3401,216.6426,217.3401,216.1607,216.2162,0.6975,-0.4819,-0.4264
2024-03-08,2024-03-22,Diesel,2,final,True,217.3401,216.1506,217.3401,215.4823,215.4779,1.1895,-0.6683,-0.6727
2024-03-08,2024-03-29,Diesel,3,final,True,217.3401,217.2803,217.3401,215.2012,215.0614,0.0598,-2.0792,-2.2189
2024-03-15,2024-03-22,Diesel,1,final,True,216.6426,216.1506,216.6426,215.4044,215.5519,0.4919,-0.7462,-0.5987
2024-03-15,2024-03-29,Diesel,2,final,True,216.6426,217.2803,216.6426,214.8409,214.9953,-0.6378,-2.4395,-2.285
2024-03-15,2024-04-05,Diesel,3,final,True,216.6426,216.9882,216.6426,214.7181,214.8161,-0.3457,-2.2701,-2.1721
2024-03-22,2024-03-29,Diesel,1,final,True,216.1506,217.2803,216.1506,217.5025,216.7776,-1.1297,0.2221,-0.5027
2024-03-22,2024-04-05,Diesel,2,final,True,216.1506,216.9882,216.1506,218.3622,217.0694,-0.8376,1.374,0.0811
2024-03-22,2024-04-12,Diesel,3,final,True,216.1506,216.8775,216.1506,218.9426,217.1412,-0.7269,2.0651,0.2637
2024-03-29,2024-04-05,Diesel,1,final,True,217.2803,216.9882,217.2803,217.3605,217.2854,0.2921,0.3723,0.2971
2024-03-29,2024-04-12,Diesel,2,final,True,217.2803,216.8775,217.2803,217.5406,217.3609,0.4029,0.6631,0.4835
2024-03-29,2024-04-19,Diesel,3,final,True,217.2803,217.0856,217.2803,217.7116,217.4363,0.1948,0.6261,0.3507
2024-04-05,2024-04-12,Diesel,1,final,True,216.9882,216.8775,216.9882,218.8389,218.0983,0.1108,1.9614,1.2208
2024-04-05,2024-04-19,Diesel,2,final,True,216.9882,217.0856,216.9882,219.8599,218.5808,-0.0973,2.7743,1.4952
2024-04-05,2024-04-26,Diesel,3,final,True,216.9882,216.8883,216.9882,220.4157,218.6976,0.0999,3.5274,1.8092
2024-04-12,2024-04-19,Diesel,1,final,True,216.8775,217.0856,216.8775,218.1475,218.0734,-0.2081,1.0619,0.9879
2024-04-12,2024-04-26,Diesel,2,final,True,216.8775,216.8883,216.8775,218.826,218.8071,-0.0109,1.9377,1.9188
2024-04-12,2024-05-03,Diesel,3,final,True,216.8775,215.9802,216.8775,219.15,219.2533,0.8973,3.1699,3.2732
2024-04-19,2024-04-26,Diesel,1,final,True,217.0856,216.8883,217.0856,216.9047,217.1782,0.1972,0.0164,0.2898
2024-04-19,2024-05-03,Diesel,2,final,True,217.0856,215.9802,217.0856,216.7869,217.3018,1.1054,0.8068,1.3216
2024-04-19,2024-05-10,Diesel,3,final,True,217.0856,214.1391,217.0856,216.7061,217.4706,2.9465,2.567,3.3315
2024-04-26,2024-05-03,Diesel,1,final,True,216.8883,215.9802,216.8883,215.3951,215.7562,0.9082,-0.585,-0.224
2024-04-26,2024-05-10,Diesel,2,final,True,216.8883,214.1391,216.8883,214.6137,215.1852,2.7492,0.4746,1.0461
2024-04-26,2024-05-17,Diesel,3,final,True,216.8883,211.3073,216.8883,213.9407,214.6235,5.581,2.6333,3.3162
2024-05-03,2024-05-10,Diesel,1,final,True,215.9802,214.1391,215.9802,214.4548,214.4954,1.841,0.3157,0.3563
2024-05-03,2024-05-17,Diesel,2,final,True,215.9802,211.3073,215.9802,213.4042,213.3004,4.6728,2.0969,1.9931
2024-05-03,2024-05-24,Diesel,3,final,True,215.9802,208.451,215.9802,212.8713,212.5267,7.5291,4.4203,4.0757
2024-05-10,2024-05-17,Diesel,1,final,True,214.1391,211.3073,214.1391,211.9843,212.0,2.8318,0.6769,0.6927
2024-05-10,2024-05-24,Diesel,2,final,True,214.1391,208.451,214.1391,210.8869,210.6943,5.6881,2.4358,2.2433
2024-05-10,2024-05-31,Diesel,3,final,True,214.1391,206.0106,214.1391,210.3997,209.8747,8.1285,4.3891,3.8641
2024-05-17,2024-05-24,Diesel,1,final,True,211.3073,208.451,211.3073,209.2245,209.1686,2.8563,0.7735,0.7175
2024-05-17,2024-05-31,Diesel,2,final,True,211.3073,206.0106,211.3073,208.2334,207.8829,5.2967,2.2228,1.8723
2024-05-17,2024-06-07,Diesel,3,final,True,211.3073,201.8524,211.3073,207.7678,206.9922,9.4549,5.9154,5.1398
2024-05-24,2024-05-31,Diesel,1,final,True,208.451,206.0106,208.451,206.9667,206.6515,2.4404,0.9561,0.6408
2024-05-24,2024-06-07,Diesel,2,final,True,208.451,201.8524,208.451,206.2497,205.4316,6.5986,4.3973,3.5792
2024-05-24,2024-06-14,Diesel,3,final,True,208.451,197.7922,208.451,205.9256,204.4985,10.6589,8.1335,6.7064
2024-05-31,2024-06-07,Diesel,1,final,True,206.0106,201.8524,206.0106,205.3762,204.8582,4.1582,3.5238,3.0058
2024-05-31,2024-06-14,Diesel,2,final,True,206.0106,197.7922,206.0106,205.0915,203.9593,8.2185,7.2994,6.1672
2024-05-31,2024-06-21,Diesel,3,final,True,206.0106,197.3807,206.0106,205.0807,203.2847,8.6299,7.7,5.904
2024-06-07,2024-06-14,Diesel,1,final,True,201.8524,197.7922,201.8524,199.3631,199.7749,4.0603,1.5709,1.9827
2024-06-07,2024-06-21,Diesel,2,final,True,201.8524,197.3807,201.8524,198.2186,198.7382,4.4717,0.8378,1.3574
2024-06-07,2024-06-28,Diesel,3,final,True,201.8524,200.1468,201.8524,197.5651,198.0438,1.7056,-2.5817,-2.103
2024-06-14,2024-06-21,Diesel,1,final,True,197.7922,197.3807,197.7922,198.8266,198.339,0.4114,1.4459,0.9582
2024-06-14,2024-06-28,Diesel,2,final,True,197.7922,200.1468,197.7922,199.2845,198.4113,-2.3547,-0.8623,-1.7355
2024-06-14,2024-07-05,Diesel,3,final,True,197.7922,196.9315,197.7922,199.6356,198.4075,0.8607,2.7041,1.476
2024-06-21,2024-06-28,Diesel,1,final,True,197.3807,200.1468,197.3807,199.4217,199.6601,-2.7661,-0.7251,-0.4867
2024-06-21,2024-07-05,Diesel,2,final,True,197.3807,196.9315,197.3807,200.5839,201.2712,0.4493,3.6525,4.3397
2024-06-21,2024-07-12,Diesel,3,final,True,197.3807,198.6579,197.3807,201.4867,202.7389,-1.2772,2.8287,4.081
2024-06-28,2024-07-05,Diesel,1,final,True,200.1468,196.9315,200.1468,201.8317,202.7009,3.2153,4.9002,5.7695
2024-06-28,2024-07-12,Diesel,2,final,True,200.1468,198.6579,200.1468,203.0048,204.9197,1.4889,4.3469,6.2618
2024-06-28,2024-07-19,Diesel,3,final,True,200.1468,198.9035,200.1468,203.7462,206.8249,1.2433,4.8426,7.9214
2024-07-05,2024-07-12,Diesel,1,final,True,196.9315,198.6579,196.9315,198.3705,199.1642,-1.7265,-0.2874,0.5063
2024-07-05,2024-07-19,Diesel,2,final,True,196.9315,198.9035,196.9315,199.249,200.9835,-1.972,0.3455,2.08
2024-07-05,2024-07-26,Diesel,3,final,True,196.9315,198.4723,196.9315,199.451,202.1945,-1.5409,0.9786,3.7222
2024-07-12,2024-07-19,Diesel,1,final,True,198.6579,198.9035,198.6579,198.2495,199.495,-0.2456,-0.654,0.5915
2024-07-12,2024-07-26,Diesel,2,final,True,198.6579,198.4723,198.6579,197.7867,200.2002,0.1856,-0.6857,1.7278
2024-07-12,2024-08-02,Diesel,3,final,True,198.6579,197.2942,198.6579,197.3958,200.9538,1.3637,0.1015,3.6595
2024-07-19,2024-07-26,Diesel,1,final,True,198.9035,198.4723,198.9035,197.8814,198.6491,0.4312,-0.591,0.1768
2024-07-19,2024-08-02,Diesel,2,final,True,198.9035,197.2942,198.9035,197.2007,198.6501,1.6093,-0.0935,1.3559
2024-07-19,2024-08-09,Diesel,3,final,True,198.9035,195.9312,198.9035,196.768,198.8415,2.9723,0.8367,2.9103
2024-07-26,2024-08-02,Diesel,1,final,True,198.4723,197.2942,198.4723,197.2994,197.8953,1.1781,0.0051,0.6011
2024-07-26,2024-08-09,Diesel,2,final,True,198.4723,195.9312,198.4723,196.6124,197.691,2.5411,0.6811,1.7598
2024-07-26,2024-08-16,Diesel,3,final,True,198.4723,193.5274,198.4723,196.2913,197.7812,4.9449,2.7638,4.2538
2024-08-02,2024-08-09,Diesel,1,final,True,197.2942,195.9312,197.2942,195.6539,196.1754,1.363,-0.2774,0.2442
2024-08-02,2024-08-16,Diesel,2,final,True,197.2942,193.5274,197.2942,194.8405,195.7047,3.7668,1.3131,2.1773
2024-08-02,2024-08-23,Diesel,3,final,True,197.2942,191.5244,197.2942,194.4875,195.6023,5.7698,2.963,4.0779
2024-08-09,2024-08-16,Diesel,1,final,True,195.9312,193.5274,195.9312,192.7433,193.5898,2.4038,-0.7841,0.0623
2024-08-09,2024-08-23,Diesel,2,final,True,195.9312,191.5244,195.9312,191.1639,192.4952,4.4068,-0.3606,0.9708
2024-08-09,2024-08-30,Diesel,3,final,True,195.9312,189.0104,195.9312,190.2107,191.8331,6.9209,1.2004,2.8227
2024-08-16,2024-08-23,Diesel,1,final,True,193.5274,191.5244,193.5274,193.1393,192.8301,2.003,1.6149,1.3057
2024-08-16,2024-08-30,Diesel,2,final,True,193.5274,189.0104,193.5274,192.8016,192.1245,4.517,3.7912,3.1141
2024-08-16,2024-09-06,Diesel,3,final,True,193.5274,186.4204,193.5274,192.7225,191.6277,7.107,6.3021,5.2073
2024-08-23,2024-08-30,Diesel,1,final,True,191.5244,189.0104,191.5244,188.3819,189.3192,2.5141,-0.6285,0.3089
2024-08-23,2024-09-06,Diesel,2,final,True,191.5244,186.4204,191.5244,186.8447,188.3515,5.104,0.4243,1.9311
2024-08-23,2024-09-13,Diesel,3,final,True,191.5244,183.385,191.5244,186.1126,188.0131,8.1394,2.7275,4.6281
2024-08-30,2024-09-06,Diesel,1,final,True,189.0104,186.4204,189.0104,186.8661,187.2093,2.59,0.4457,0.7889
2024-08-30,2024-09-13,Diesel,2,final,True,189.0104,183.385,189.0104,185.8207,186.2595,5.6253,2.4356,2.8744
2024-08-30,2024-09-20,Diesel,3,final,True,189.0104,180.1114,189.0104,185.2388,185.6389,8.8989,5.1274,5.5274
2024-09-06,2024-09-13,Diesel,1,final,True,186.4204,183.385,186.4204,183.7185,184.3932,3.0354,0.3335,1.0082
2024-09-06,2024-09-20,Diesel,2,final,True,186.4204,180.1114,186.4204,182.2777,183.3034,6.309,2.1663,3.1919
2024-09-06,2024-09-27,Diesel,3,final,True,186.4204,177.7308,186.4204,181.4418,182.6349,8.6896,3.711,4.9041
2024-09-13,2024-09-20,Diesel,1,final,True,183.385,180.1114,183.385,180.6483,181.1358,3.2736,0.5368,1.0244
2024-09-13,2024-09-27,Diesel,2,final,True,183.385,177.7308,183.385,179.1159,179.7623,5.6542,1.3851,2.0315
2024-09-13,2024-10-04,Diesel,3,final,True,183.385,175.016,183.385,178.4597,179.1102,8.369,3.4437,4.0943
2024-09-20,2024-09-27,Diesel,1,final,True,180.1114,177.7308,180.1114,178.5294,179.0702,2.3806,0.7986,1.3394
2024-09-20,2024-10-04,Diesel,2,final,True,180.1114,175.016,180.1114,177.8759,178.7879,5.0955,2.8599,3.7719
2024-09-20,2024-10-11,Diesel,3,final,True,180.1114,178.351,180.1114,177.577,178.7532,1.7605,-0.774,0.4023
2024-09-27,2024-10-04,Diesel,1,final,True,177.7308,175.016,177.7308,177.0858,177.3576,2.7148,2.0698,2.3417
2024-09-27,2024-10-11,Diesel,2,final,True,177.7308,178.351,177.7308,176.7879,177.225,-0.6202,-1.563,-1.126
2024-09-27,2024-10-18,Diesel,3,final,True,177.7308,181.7776,177.7308,176.8253,177.3821,-4.0468,-4.9523,-4.3955
2024-10-04,2024-10-11,Diesel,1,final,True,175.016,178.351,175.016,175.1771,175.5027,-3.335,-3.1739,-2.8482
2024-10-04,2024-10-18,Diesel,2,final,True,175.016,181.7776,175.016,175.4466,176.1044,-6.7616,-6.331,-5.6732
2024-10-04,2024-10-25,Diesel,3,final,True,175.016,182.7151,175.016,175.7,176.695,-7.6991,-7.0151,-6.0201
2024-10-11,2024-10-18,Diesel,1,final,True,178.351,181.7776,178.351,181.8832,181.8821,-3.4266,0.1056,0.1045
2024-10-11,2024-10-25,Diesel,2,final,True,178.351,182.7151,178.351,183.8281,184.1951,-4.3641,1.113,1.48
2024-10-11,2024-11-01,Diesel,3,final,True,178.351,182.1009,178.351,185.0817,186.0065,-3.7499,2.9808,3.9057
2024-10-18,2024-10-25,Diesel,1,final,True,181.7776,182.7151,181.7776,182.1027,183.469,-0.9375,-0.6124,0.7539
2024-10-18,2024-11-01,Diesel,2,final,True,181.7776,182.1009,181.7776,182.5177,185.2587,-0.3233,0.4169,3.1578
2024-10-18,2024-11-08,Diesel,3,final,True,181.7776,182.8025,181.7776,182.6757,186.8311,-1.0249,-0.1268,4.0286
2024-10-25,2024-11-01,Diesel,1,final,True,182.7151,182.1009,182.7151,183.3763,183.842,0.6142,1.2754,1.7411
2024-10-25,2024-11-08,Diesel,2,final,True,182.7151,182.8025,182.7151,183.6622,184.6595,-0.0874,0.8597,1.857
2024-10-25,2024-11-15,Diesel,3,final,True,182.7151,184.6255,182.7151,183.6277,185.1842,-1.9104,-0.9978,0.5587
2024-11-01,2024-11-08,Diesel,1,final,True,182.1009,182.8025,182.1009,182.6949,183.1316,-0.7016,-0.1076,0.3291
2024-11-01,2024-11-15,Diesel,2,final,True,182.1009,184.6255,182.1009,182.8181,183.7516,-2.5246,-1.8074,-0.8739
2024-11-01,2024-11-22,Diesel,3,final,True,182.1009,185.0359,182.1009,182.7585,184.2109,-2.9351,-2.2774,-0.825
2024-11-08,2024-11-15,Diesel,1,final,True,182.8025,184.6255,182.8025,184.4206,184.7143,-1.823,-0.2049,0.0888
2024-11-08,2024-11-22,Diesel,2,final,True,182.8025,185.0359,182.8025,185.1378,185.9109,-2.2334,0.1018,0.8749
2024-11-08,2024-11-29,Diesel,3,final,True,182.8025,184.8523,182.8025,185.8315,187.1806,-2.0498,0.9792,2.3283
2024-11-15,2024-11-22,Diesel,1,final,True,184.6255,185.0359,184.6255,184.3475,185.4156,-0.4104,-0.6885,0.3797
2024-11-15,2024-11-29,Diesel,2,final,True,184.6255,184.8523,184.6255,184.5249,186.6459,-0.2268,-0.3273,1.7936
2024-11-15,2024-12-06,Diesel,3,final,True,184.6255,184.7626,184.6255,184.52,187.695,-0.1371,-0.2425,2.9324
2024-11-22,2024-11-29,Diesel,1,final,True,185.0359,184.8523,185.0359,186.5356,186.7908,0.1837,1.6834,1.9385
2024-11-22,2024-12-06,Diesel,2,final,True,185.0359,184.7626,185.0359,187.2177,187.8721,0.2734,2.4551,3.1095
2024-11-22,2024-12-13,Diesel,3,final,True,185.0359,185.0731,185.0359,187.5841,188.7091,-0.0371,2.511,3.636
2024-11-29,2024-12-06,Diesel,1,final,True,184.8523,184.7626,184.8523,185.2513,186.0195,0.0897,0.4887,1.2569
2024-11-29,2024-12-13,Diesel,2,final,True,184.8523,185.0731,184.8523,185.4665,187.0411,-0.2208,0.3934,1.9681
2024-11-29,2024-12-20,Diesel,3,final,True,184.8523,186.8746,184.8523,185.534,187.9423,-2.0223,-1.3406,1.0677
2024-12-06,2024-12-13,Diesel,1,final,True,184.7626,185.0731,184.7626,184.2028,185.1115,-0.3105,-0.8702,0.0384
2024-12-06,2024-12-20,Diesel,2,final,True,184.7626,186.8746,184.7626,183.8665,185.6243,-2.112,-3.0081,-1.2503
2024-12-06,2024-12-27,Diesel,3,final,True,184.7626,190.4975,184.7626,183.7047,186.2845,-5.7349,-6.7928,-4.2129
2024-12-13,2024-12-20,Diesel,1,final,True,185.0731,186.8746,185.0731,185.6885,186.0598,-1.8015,-1.1861,-0.8147
2024-12-13,2024-12-27,Diesel,2,final,True,185.0731,190.4975,185.0731,186.0245,186.842,-5.4244,-4.473,-3.6555
2024-12-13,2025-01-03,Diesel,3,final,True,185.0731,193.2504,185.0731,186.154,187.4437,-8.1774,-7.0964,-5.8068
2024-12-20,2024-12-27,Diesel,1,final,True,186.8746,190.4975,186.8746,188.7316,189.0316,-3.6229,-1.7659,-1.4658
2024-12-20,2025-01-03,Diesel,2,final,True,186.8746,193.2504,186.8746,189.656,190.4466,-6.3758,-3.5945,-2.8038
2024-12-20,2025-01-10,Diesel,3,final,True,186.8746,194.1367,186.8746,190.3616,191.7471,-7.2622,-3.7751,-2.3896
2024-12-27,2025-01-03,Diesel,1,final,True,190.4975,193.2504,190.4975,191.6913,192.3042,-2.753,-1.5591,-0.9462
2024-12-27,2025-01-10,Diesel,2,final,True,190.4975,194.1367,190.4975,192.5365,193.8967,-3.6393,-1.6002,-0.24
2024-12-27,2025-01-17,Diesel,3,final,True,190.4975,197.095,190.4975,193.0562,195.2428,-6.5975,-4.0388,-1.8522
2025-01-03,2025-01-10,Diesel,1,final,True,193.2504,194.1367,193.2504,195.6377,195.7127,-0.8863,1.5009,1.576
2025-01-03,2025-01-17,Diesel,2,final,True,193.2504,197.095,193.2504,196.9619,197.3603,-3.8446,-0.1331,0.2654
2025-01-03,2025-01-24,Diesel,3,final,True,193.2504,200.0029,193.2504,197.6239,198.4754,-6.7524,-2.379,-1.5275
2025-01-10,2025-01-17,Diesel,1,final,True,194.1367,197.095,194.1367,195.9941,196.3159,-2.9582,-1.1009,-0.7791
2025-01-10,2025-01-24,Diesel,2,final,True,194.1367,200.0029,194.1367,196.9337,197.7653,-5.8661,-3.0691,-2.2376
2025-01-10,2025-01-31,Diesel,3,final,True,194.1367,200.7219,194.1367,197.397,198.8466,-6.5852,-3.3249,-1.8753
2025-01-17,2025-01-24,Diesel,1,final,True,197.095,200.0029,197.095,201.2097,201.0162,-2.9079,1.2068,1.0133
2025-01-17,2025-01-31,Diesel,2,final,True,197.095,200.7219,197.095,203.3324,203.4001,-3.6269,2.6105,2.6782
2025-01-17,2025-02-07,Diesel,3,final,True,197.095,200.0151,197.095,204.6274,205.1897,-2.9201,4.6124,5.1747
2025-01-24,2025-01-31,Diesel,1,final,True,200.0029,200.7219,200.0029,200.7791,201.908,-0.719,0.0572,1.1861
2025-01-24,2025-02-07,Diesel,2,final,True,200.0029,200.0151,200.0029,201.3647,203.7069,-0.0122,1.3496,3.6918
2025-01-24,2025-02-14,Diesel,3,final,True,200.0029,199.2632,200.0029,201.5209,205.1428,0.7397,2.2576,5.8796
2025-01-31,2025-02-07,Diesel,1,final,True,200.7219,200.0151,200.7219,199.3394,200.4411,0.7068,-0.6757,0.4261
2025-01-31,2025-02-14,Diesel,2,final,True,200.7219,199.2632,200.7219,198.4642,200.518,1.4587,-0.799,1.2548
2025-01-31,2025-02-21,Diesel,3,final,True,200.7219,198.8492,200.7219,197.7391,200.6657,1.8727,-1.1101,1.8165
2025-02-07,2025-02-14,Diesel,1,final,True,200.0151,199.2632,200.0151,198.8347,199.1933,0.7519,-0.4285,-0.0699
2025-02-07,2025-02-21,Diesel,2,final,True,200.0151,198.8492,200.0151,197.9478,198.5528,1.1659,-0.9014,-0.2964
2025-02-07,2025-02-28,Diesel,3,final,True,200.0151,198.4991,200.0151,197.2741,198.0426,1.5159,-1.225,-0.4565
2025-02-14,2025-02-21,Diesel,1,final,True,199.2632,198.8492,199.2632,198.5679,198.7421,0.414,-0.2813,-0.1071
2025-02-14,2025-02-28,Diesel,2,final,True,199.2632,198.4991,199.2632,197.9949,198.2816,0.7641,-0.5042,-0.2175
2025-02-14,2025-03-07,Diesel,3,final,True,199.2632,196.9741,199.2632,197.9734,198.3377,2.2891,0.9993,1.3637
2025-02-21,2025-02-28,Diesel,1,final,True,198.8492,198.4991,198.8492,198.1076,198.3691,0.3501,-0.3915,-0.13
2025-02-21,2025-03-07,Diesel,2,final,True,198.8492,196.9741,198.8492,197.9956,198.4662,1.8751,1.0215,1.4921
2025-02-21,2025-03-14,Diesel,3,final,True,198.8492,195.174,198.8492,198.0782,198.7227,3.6752,2.9042,3.5487
2025-02-28,2025-03-07,Diesel,1,final,True,198.4991,196.9741,198.4991,196.9973,197.5032,1.525,0.0232,0.5291
2025-02-28,2025-03-14,Diesel,2,final,True,198.4991,195.174,198.4991,196.3431,197.1687,3.3251,1.1691,1.9947
2025-02-28,2025-03-21,Diesel,3,final,True,198.4991,194.3348,198.4991,195.8996,196.9506,4.1643,1.5648,2.6158
2025-03-07,2025-03-14,Diesel,1,final,True,196.9741,195.174,196.9741,195.4271,195.6147,1.8001,0.2531,0.4407
2025-03-07,2025-03-21,Diesel,2,final,True,196.9741,194.3348,196.9741,194.5118,194.6953,2.6393,0.177,0.3604
2025-03-07,2025-03-28,Diesel,3,final,True,196.9741,193.1691,196.9741,193.9578,194.034,3.805,0.7887,0.8649
2025-03-14,2025-03-21,Diesel,1,final,True,195.174,194.3348,195.174,193.1152,193.2436,0.8392,-1.2196,-1.0912
2025-03-14,2025-03-28,Diesel,2,final,True,195.174,193.1691,195.174,191.9576,191.9863,2.0049,-1.2114,-1.1828
2025-03-14,2025-04-04,Diesel,3,final,True,195.174,192.5194,195.174,191.3567,191.162,2.6547,-1.1627,-1.3574
2025-03-21,2025-03-28,Diesel,1,final,True,194.3348,193.1691,194.3348,192.8355,192.6209,1.1657,-0.3336,-0.5482
2025-03-21,2025-04-04,Diesel,2,final,True,194.3348,192.5194,194.3348,192.0556,191.465,1.8155,-0.4638,-1.0544
2025-03-21,2025-04-11,Diesel,3,final,True,194.3348,191.3705,194.3348,191.7631,190.7049,2.9643,0.3925,-0.6657
2025-03-28,2025-04-04,Diesel,1,final,True,193.1691,192.5194,193.1691,193.5553,192.8651,0.6497,1.036,0.3458
2025-03-28,2025-04-11,Diesel,2,final,True,193.1691,191.3705,193.1691,193.8775,192.5328,1.7986,2.5069,1.1623
2025-03-28,2025-04-18,Diesel,3,final,True,193.1691,188.545,193.1691,194.2177,192.2307,4.6241,5.6727,3.6857
2025-04-04,2025-04-11,Diesel,1,final,True,192.5194,191.3705,192.5194,192.5297,192.3847,1.1488,1.1592,1.0142
2025-04-04,2025-04-18,Diesel,2,final,True,192.5194,188.545,192.5194,192.7057,192.3936,3.9743,4.1607,3.8485
2025-04-04,2025-04-25,Diesel,3,final,True,192.5194,186.8329,192.5194,192.8983,192.4209,5.6865,6.0655,5.588
2025-04-11,2025-04-18,Diesel,1,final,True,191.3705,188.545,191.3705,188.1128,188.6046,2.8255,-0.4322,0.0596
2025-04-11,2025-04-25,Diesel,2,final,True,191.3705,186.8329,191.3705,186.492,187.1034,4.5376,-0.3409,0.2706
2025-04-11,2025-05-02,Diesel,3,final,True,191.3705,185.5451,191.3705,185.3957,185.9411,5.8254,-0.1494,0.396
2025-04-18,2025-04-25,Diesel,1,final,True,188.545,186.8329,188.545,186.2733,185.7018,1.7122,-0.5596,-1.131
2025-04-18,2025-05-02,Diesel,2,final,True,188.545,185.5451,188.545,184.8241,183.4236,2.9999,-0.7211,-2.1215
2025-04-18,2025-05-09,Diesel,3,final,True,188.545,183.292,188.545,183.9118,181.5276,5.2531,0.6198,-1.7643
2025-04-25,2025-05-02,Diesel,1,final,True,186.8329,185.5451,186.8329,185.3735,184.5271,1.2877,-0.1716,-1.018
2025-04-25,2025-05-09,Diesel,2,final,True,186.8329,183.292,186.8329,184.4539,182.6028,3.5409,1.162,-0.6891
